,ut_ms,description,round_time
582,1240997848000,MAR_PENUMBRA_START,250
583,1240999719000,MAR_PENUMBRA_END,250
584,1241022680000,MAR_PENUMBRA_START,250
585,1241024541000,MAR_PENUMBRA_END,250
586,1241047513000,MAR_PENUMBRA_START,250
587,1241049361000,MAR_PENUMBRA_END,250
588,1241072346000,MAR_PENUMBRA_START,251
589,1241074183000,MAR_PENUMBRA_END,251
590,1241097185000,MAR_PENUMBRA_START,251
591,1241099009000,MAR_PENUMBRA_END,251
592,1241122016000,MAR_PENUMBRA_START,251
593,1241123831000,MAR_PENUMBRA_END,251
594,1241146854000,MAR_PENUMBRA_START,252
595,1241148656000,MAR_PENUMBRA_END,252
596,1241171683000,MAR_PENUMBRA_START,252
597,1241173474000,MAR_PENUMBRA_END,252
598,1241196519000,MAR_PENUMBRA_START,252
599,1241198298000,MAR_PENUMBRA_END,252
600,1241221352000,MAR_PENUMBRA_START,252
601,1241223119000,MAR_PENUMBRA_END,253
602,1241246188000,MAR_PENUMBRA_START,253
603,1241247943000,MAR_PENUMBRA_END,253
604,1241271023000,MAR_PENUMBRA_START,253
605,1241272767000,MAR_PENUMBRA_END,253
606,1241295854000,MAR_PENUMBRA_START,253
607,1241297587000,MAR_PENUMBRA_END,253
608,1241320689000,MAR_PENUMBRA_START,254
609,1241322410000,MAR_PENUMBRA_END,254
610,1241345519000,MAR_PENUMBRA_START,254
611,1241347228000,MAR_PENUMBRA_END,254
612,1241370357000,MAR_PENUMBRA_START,254
613,1241372054000,MAR_PENUMBRA_END,254
614,1241395189000,MAR_PENUMBRA_START,254
615,1241396875000,MAR_PENUMBRA_END,255
616,1241420026000,MAR_PENUMBRA_START,255
617,1241421700000,MAR_PENUMBRA_END,255
618,1241444858000,MAR_PENUMBRA_START,255
619,1241446519000,MAR_PENUMBRA_END,255
620,1241469689000,MAR_PENUMBRA_START,255
621,1241471339000,MAR_PENUMBRA_END,255
622,1241494522000,MAR_PENUMBRA_START,256
623,1241496159000,MAR_PENUMBRA_END,256
624,1241519353000,MAR_PENUMBRA_START,256
625,1241520978000,MAR_PENUMBRA_END,256
626,1241544192000,MAR_PENUMBRA_START,256
627,1241545805000,MAR_PENUMBRA_END,256
628,1241569025000,MAR_PENUMBRA_START,257
629,1241570626000,MAR_PENUMBRA_END,257
630,1241593863000,MAR_PENUMBRA_START,257
631,1241595451000,MAR_PENUMBRA_END,257
632,1241618693000,MAR_PENUMBRA_START,257
633,1241620270000,MAR_PENUMBRA_END,257
634,1241643525000,MAR_PENUMBRA_START,257
635,1241645090000,MAR_PENUMBRA_END,257
636,1241668358000,MAR_PENUMBRA_START,258
637,1241669910000,MAR_PENUMBRA_END,258
638,1241693191000,MAR_PENUMBRA_START,258
639,1241694731000,MAR_PENUMBRA_END,258
640,1241718031000,MAR_PENUMBRA_START,258
641,1241719557000,MAR_PENUMBRA_END,258
642,1241742863000,MAR_PENUMBRA_START,259
643,1241744378000,MAR_PENUMBRA_END,259
644,1241767701000,MAR_PENUMBRA_START,259
645,1241769202000,MAR_PENUMBRA_END,259
646,1241792531000,MAR_PENUMBRA_START,259
647,1241794020000,MAR_PENUMBRA_END,259
648,1241817366000,MAR_PENUMBRA_START,259
649,1241818843000,MAR_PENUMBRA_END,259
650,1241842200000,MAR_PENUMBRA_START,260
651,1241843663000,MAR_PENUMBRA_END,260
652,1241867036000,MAR_PENUMBRA_START,260
653,1241868487000,MAR_PENUMBRA_END,260
654,1241891872000,MAR_PENUMBRA_START,260
655,1241893310000,MAR_PENUMBRA_END,260
656,1241916703000,MAR_PENUMBRA_START,261
657,1241918130000,MAR_PENUMBRA_END,261
658,1241941539000,MAR_PENUMBRA_START,261
659,1241942952000,MAR_PENUMBRA_END,261
660,1241966369000,MAR_PENUMBRA_START,261
661,1241967769000,MAR_PENUMBRA_END,261
662,1241991207000,MAR_PENUMBRA_START,261
663,1241992594000,MAR_PENUMBRA_END,261
664,1242016041000,MAR_PENUMBRA_START,262
665,1242017414000,MAR_PENUMBRA_END,262
666,1242040878000,MAR_PENUMBRA_START,262
667,1242042238000,MAR_PENUMBRA_END,262
668,1242065711000,MAR_PENUMBRA_START,262
669,1242067057000,MAR_PENUMBRA_END,262
670,1242090541000,MAR_PENUMBRA_START,263
671,1242091876000,MAR_PENUMBRA_END,263
672,1242115375000,MAR_PENUMBRA_START,263
673,1242116695000,MAR_PENUMBRA_END,263
674,1242140206000,MAR_PENUMBRA_START,263
675,1242141513000,MAR_PENUMBRA_END,263
676,1242165046000,MAR_PENUMBRA_START,263
677,1242166338000,MAR_PENUMBRA_END,263
678,1242189880000,MAR_PENUMBRA_START,264
679,1242191159000,MAR_PENUMBRA_END,264
680,1242214718000,MAR_PENUMBRA_START,264
681,1242215983000,MAR_PENUMBRA_END,264
682,1242239549000,MAR_PENUMBRA_START,264
683,1242240800000,MAR_PENUMBRA_END,264
684,1242264381000,MAR_PENUMBRA_START,265
685,1242265620000,MAR_PENUMBRA_END,265
686,1242289215000,MAR_PENUMBRA_START,265
687,1242290438000,MAR_PENUMBRA_END,265
688,1242314049000,MAR_PENUMBRA_START,265
689,1242315258000,MAR_PENUMBRA_END,265
690,1242338889000,MAR_PENUMBRA_START,265
691,1242340083000,MAR_PENUMBRA_END,265
692,1242363722000,MAR_PENUMBRA_START,266
693,1242364903000,MAR_PENUMBRA_END,266
694,1242388561000,MAR_PENUMBRA_START,266
695,1242389727000,MAR_PENUMBRA_END,266
696,1242413392000,MAR_PENUMBRA_START,266
697,1242414543000,MAR_PENUMBRA_END,266
698,1242438228000,MAR_PENUMBRA_START,267
699,1242439365000,MAR_PENUMBRA_END,267
700,1242463062000,MAR_PENUMBRA_START,267
701,1242464184000,MAR_PENUMBRA_END,267
702,1242487899000,MAR_PENUMBRA_START,267
703,1242489006000,MAR_PENUMBRA_END,267
704,1242512738000,MAR_PENUMBRA_START,267
705,1242513828000,MAR_PENUMBRA_END,267
706,1242537569000,MAR_PENUMBRA_START,268
707,1242538647000,MAR_PENUMBRA_END,268
708,1242562406000,MAR_PENUMBRA_START,268
709,1242563467000,MAR_PENUMBRA_END,268
710,1242587237000,MAR_PENUMBRA_START,268
711,1242588283000,MAR_PENUMBRA_END,268
712,1242612076000,MAR_PENUMBRA_START,269
713,1242613106000,MAR_PENUMBRA_END,269
714,1242636911000,MAR_PENUMBRA_START,269
715,1242637925000,MAR_PENUMBRA_END,269
716,1242661750000,MAR_PENUMBRA_START,269
717,1242662748000,MAR_PENUMBRA_END,269
718,1242686585000,MAR_PENUMBRA_START,269
719,1242687565000,MAR_PENUMBRA_END,269
720,1242711415000,MAR_PENUMBRA_START,270
721,1242712382000,MAR_PENUMBRA_END,270
722,1242736251000,MAR_PENUMBRA_START,270
723,1242737199000,MAR_PENUMBRA_END,270
724,1242761083000,MAR_PENUMBRA_START,270
725,1242762015000,MAR_PENUMBRA_END,270
726,1242785925000,MAR_PENUMBRA_START,271
727,1242786838000,MAR_PENUMBRA_END,271
728,1242810760000,MAR_PENUMBRA_START,271
729,1242811657000,MAR_PENUMBRA_END,271
730,1242835600000,MAR_PENUMBRA_START,271
731,1242836479000,MAR_PENUMBRA_END,271
732,1242860433000,MAR_PENUMBRA_START,271
733,1242861294000,MAR_PENUMBRA_END,271
734,1242885266000,MAR_PENUMBRA_START,272
735,1242886111000,MAR_PENUMBRA_END,272
736,1242910102000,MAR_PENUMBRA_START,272
737,1242910926000,MAR_PENUMBRA_END,272
738,1242934938000,MAR_PENUMBRA_START,272
739,1242935744000,MAR_PENUMBRA_END,272
740,1242959781000,MAR_PENUMBRA_START,273
741,1242960565000,MAR_PENUMBRA_END,273
742,1242984617000,MAR_PENUMBRA_START,273
743,1242985384000,MAR_PENUMBRA_END,273
744,1243009458000,MAR_PENUMBRA_START,273
745,1243010204000,MAR_PENUMBRA_END,273
746,1243034292000,MAR_PENUMBRA_START,273
747,1243035018000,MAR_PENUMBRA_END,273
748,1243059130000,MAR_PENUMBRA_START,274
749,1243059836000,MAR_PENUMBRA_END,274
750,1243083969000,MAR_PENUMBRA_START,274
751,1243084651000,MAR_PENUMBRA_END,274
752,1243108808000,MAR_PENUMBRA_START,274
753,1243109470000,MAR_PENUMBRA_END,274
754,1243133652000,MAR_PENUMBRA_START,275
755,1243134287000,MAR_PENUMBRA_END,275
756,1243158487000,MAR_PENUMBRA_START,275
757,1243159103000,MAR_PENUMBRA_END,275
758,1243183329000,MAR_PENUMBRA_START,275
759,1243183918000,MAR_PENUMBRA_END,275
760,1243208163000,MAR_PENUMBRA_START,275
761,1243208729000,MAR_PENUMBRA_END,275
762,1243233007000,MAR_PENUMBRA_START,276
763,1243233546000,MAR_PENUMBRA_END,276
764,1243257849000,MAR_PENUMBRA_START,276
765,1243258358000,MAR_PENUMBRA_END,276
766,1243282693000,MAR_PENUMBRA_START,276
767,1243283175000,MAR_PENUMBRA_END,276
768,1243307537000,MAR_PENUMBRA_START,277
769,1243307984000,MAR_PENUMBRA_END,277
770,1243332373000,MAR_PENUMBRA_START,277
771,1243332795000,MAR_PENUMBRA_END,277
772,1243357220000,MAR_PENUMBRA_START,277
773,1243357600000,MAR_PENUMBRA_END,277
774,1243382061000,MAR_PENUMBRA_START,277
775,1243382406000,MAR_PENUMBRA_END,278
776,1243406916000,MAR_PENUMBRA_START,278
777,1243407214000,MAR_PENUMBRA_END,278
778,1243431768000,MAR_PENUMBRA_START,278
779,1243432016000,MAR_PENUMBRA_END,278
780,1243456631000,MAR_PENUMBRA_START,278
781,1243456815000,MAR_PENUMBRA_END,278
782,1243481514000,MAR_PENUMBRA_START,279
783,1243481580000,MAR_PENUMBRA_END,279
784,1257875753000,MAR_PENUMBRA_START,445
785,1257876127000,MAR_PENUMBRA_END,445
786,1257900462000,MAR_PENUMBRA_START,446
787,1257901080000,MAR_PENUMBRA_END,446
788,1257925205000,MAR_PENUMBRA_START,446
789,1257925983000,MAR_PENUMBRA_END,446
790,1257949955000,MAR_PENUMBRA_START,446
791,1257950886000,MAR_PENUMBRA_END,446
792,1257974723000,MAR_PENUMBRA_START,446
793,1257975763000,MAR_PENUMBRA_END,446
794,1257999495000,MAR_PENUMBRA_START,447
795,1258000642000,MAR_PENUMBRA_END,447
796,1258024279000,MAR_PENUMBRA_START,447
797,1258025512000,MAR_PENUMBRA_END,447
798,1258049060000,MAR_PENUMBRA_START,447
799,1258050380000,MAR_PENUMBRA_END,447
800,1258073851000,MAR_PENUMBRA_START,448
801,1258075250000,MAR_PENUMBRA_END,448
802,1258098638000,MAR_PENUMBRA_START,448
803,1258100111000,MAR_PENUMBRA_END,448
804,1258123429000,MAR_PENUMBRA_START,448
805,1258124978000,MAR_PENUMBRA_END,448
806,1258148221000,MAR_PENUMBRA_START,448
807,1258149831000,MAR_PENUMBRA_END,448
808,1258173018000,MAR_PENUMBRA_START,449
809,1258174690000,MAR_PENUMBRA_END,449
810,1258197816000,MAR_PENUMBRA_START,449
811,1258199542000,MAR_PENUMBRA_END,449
812,1258222613000,MAR_PENUMBRA_START,449
813,1258224397000,MAR_PENUMBRA_END,449
814,1258247416000,MAR_PENUMBRA_START,450
815,1258249253000,MAR_PENUMBRA_END,450
816,1258272216000,MAR_PENUMBRA_START,450
817,1258274104000,MAR_PENUMBRA_END,450
818,1258297021000,MAR_PENUMBRA_START,450
819,1258298961000,MAR_PENUMBRA_END,450
820,1258321822000,MAR_PENUMBRA_START,450
821,1258323806000,MAR_PENUMBRA_END,450
822,1258346630000,MAR_PENUMBRA_START,451
823,1258348660000,MAR_PENUMBRA_END,451
824,1258371435000,MAR_PENUMBRA_START,451
825,1258373504000,MAR_PENUMBRA_END,451
826,1258396240000,MAR_PENUMBRA_START,451
827,1258398354000,MAR_PENUMBRA_END,451
828,1258421047000,MAR_PENUMBRA_START,452
829,1258423200000,MAR_PENUMBRA_END,452
830,1258445854000,MAR_PENUMBRA_START,452
831,1258448046000,MAR_PENUMBRA_END,452
832,1258470666000,MAR_PENUMBRA_START,452
833,1258472896000,MAR_PENUMBRA_END,452
834,1258495474000,MAR_PENUMBRA_START,452
835,1258497738000,MAR_PENUMBRA_END,452
836,1258520289000,MAR_PENUMBRA_START,453
837,1258522589000,MAR_PENUMBRA_END,453
838,1258545098000,MAR_PENUMBRA_START,453
839,1258547430000,MAR_PENUMBRA_END,453
840,1258569909000,MAR_PENUMBRA_START,453
841,1258572277000,MAR_PENUMBRA_END,453
842,1258594718000,MAR_PENUMBRA_START,454
843,1258597118000,MAR_PENUMBRA_END,454
844,1258619531000,MAR_PENUMBRA_START,454
845,1258621960000,MAR_PENUMBRA_END,454
846,1258644346000,MAR_PENUMBRA_START,454
847,1258646804000,MAR_PENUMBRA_END,454
848,1258669158000,MAR_PENUMBRA_START,454
849,1258671645000,MAR_PENUMBRA_END,454
850,1258693976000,MAR_PENUMBRA_START,455
851,1258696492000,MAR_PENUMBRA_END,455
852,1258718789000,MAR_PENUMBRA_START,455
853,1258721331000,MAR_PENUMBRA_END,455
854,1258743606000,MAR_PENUMBRA_START,455
855,1258746177000,MAR_PENUMBRA_END,455
856,1258768418000,MAR_PENUMBRA_START,456
857,1258771014000,MAR_PENUMBRA_END,456
858,1258793236000,MAR_PENUMBRA_START,456
859,1258795855000,MAR_PENUMBRA_END,456
860,1258818052000,MAR_PENUMBRA_START,456
861,1258820694000,MAR_PENUMBRA_END,456
862,1258842867000,MAR_PENUMBRA_START,456
863,1258845535000,MAR_PENUMBRA_END,456
864,1258867687000,MAR_PENUMBRA_START,457
865,1258870378000,MAR_PENUMBRA_END,457
866,1258892504000,MAR_PENUMBRA_START,457
867,1258895216000,MAR_PENUMBRA_END,457
868,1258917325000,MAR_PENUMBRA_START,457
869,1258920060000,MAR_PENUMBRA_END,457
870,1258942141000,MAR_PENUMBRA_START,458
871,1258944895000,MAR_PENUMBRA_END,458
872,1258966963000,MAR_PENUMBRA_START,458
873,1258969737000,MAR_PENUMBRA_END,458
874,1258991780000,MAR_PENUMBRA_START,458
875,1258994574000,MAR_PENUMBRA_END,458
876,1259016599000,MAR_PENUMBRA_START,458
877,1259019413000,MAR_PENUMBRA_END,458
878,1259041418000,MAR_PENUMBRA_START,459
879,1259044251000,MAR_PENUMBRA_END,459
880,1259066238000,MAR_PENUMBRA_START,459
881,1259069088000,MAR_PENUMBRA_END,459
882,1259091061000,MAR_PENUMBRA_START,459
883,1259093930000,MAR_PENUMBRA_END,459
884,1259115880000,MAR_PENUMBRA_START,460
885,1259118765000,MAR_PENUMBRA_END,460
886,1259140706000,MAR_PENUMBRA_START,460
887,1259143607000,MAR_PENUMBRA_END,460
888,1259165525000,MAR_PENUMBRA_START,460
889,1259168442000,MAR_PENUMBRA_END,460
890,1259190347000,MAR_PENUMBRA_START,460
891,1259193282000,MAR_PENUMBRA_END,460
892,1259215166000,MAR_PENUMBRA_START,461
893,1259218116000,MAR_PENUMBRA_END,461
894,1259239988000,MAR_PENUMBRA_START,461
895,1259242952000,MAR_PENUMBRA_END,461
896,1259264812000,MAR_PENUMBRA_START,461
897,1259267790000,MAR_PENUMBRA_END,461
898,1259289633000,MAR_PENUMBRA_START,462
899,1259292625000,MAR_PENUMBRA_END,462
900,1259314460000,MAR_PENUMBRA_START,462
901,1259317467000,MAR_PENUMBRA_END,462
902,1259339282000,MAR_PENUMBRA_START,462
903,1259342301000,MAR_PENUMBRA_END,462
904,1259364108000,MAR_PENUMBRA_START,462
905,1259367141000,MAR_PENUMBRA_END,463
906,1259388928000,MAR_PENUMBRA_START,463
907,1259391973000,MAR_PENUMBRA_END,463
908,1259413753000,MAR_PENUMBRA_START,463
909,1259416809000,MAR_PENUMBRA_END,463
910,1259438576000,MAR_PENUMBRA_START,463
911,1259441645000,MAR_PENUMBRA_END,463
912,1259463400000,MAR_PENUMBRA_START,464
913,1259466480000,MAR_PENUMBRA_END,464
914,1259488227000,MAR_PENUMBRA_START,464
915,1259491319000,MAR_PENUMBRA_END,464
916,1259513051000,MAR_PENUMBRA_START,464
917,1259516153000,MAR_PENUMBRA_END,464
918,1259537880000,MAR_PENUMBRA_START,464
919,1259540992000,MAR_PENUMBRA_END,465
920,1259562701000,MAR_PENUMBRA_START,465
921,1259565824000,MAR_PENUMBRA_END,465
922,1259587530000,MAR_PENUMBRA_START,465
923,1259590661000,MAR_PENUMBRA_END,465
924,1259612353000,MAR_PENUMBRA_START,465
925,1259615495000,MAR_PENUMBRA_END,465
926,1259637179000,MAR_PENUMBRA_START,466
927,1259640330000,MAR_PENUMBRA_END,466
928,1259662005000,MAR_PENUMBRA_START,466
929,1259665166000,MAR_PENUMBRA_END,466
930,1259686830000,MAR_PENUMBRA_START,466
931,1259689998000,MAR_PENUMBRA_END,466
932,1259711660000,MAR_PENUMBRA_START,466
933,1259714837000,MAR_PENUMBRA_END,467
934,1259736484000,MAR_PENUMBRA_START,467
935,1259739669000,MAR_PENUMBRA_END,467
936,1259761316000,MAR_PENUMBRA_START,467
937,1259764508000,MAR_PENUMBRA_END,467
938,1259786140000,MAR_PENUMBRA_START,467
939,1259789340000,MAR_PENUMBRA_END,467
940,1259810969000,MAR_PENUMBRA_START,468
941,1259814176000,MAR_PENUMBRA_END,468
942,1259835793000,MAR_PENUMBRA_START,468
943,1259839008000,MAR_PENUMBRA_END,468
944,1259860620000,MAR_PENUMBRA_START,468
945,1259863840000,MAR_PENUMBRA_END,468
946,1259885449000,MAR_PENUMBRA_START,469
947,1259888677000,MAR_PENUMBRA_END,469
948,1259910275000,MAR_PENUMBRA_START,469
949,1259913508000,MAR_PENUMBRA_END,469
950,1259935108000,MAR_PENUMBRA_START,469
951,1259938347000,MAR_PENUMBRA_END,469
952,1259959934000,MAR_PENUMBRA_START,469
953,1259963179000,MAR_PENUMBRA_END,469
954,1259984765000,MAR_PENUMBRA_START,470
955,1259988016000,MAR_PENUMBRA_END,470
956,1260009590000,MAR_PENUMBRA_START,470
957,1260012846000,MAR_PENUMBRA_END,470
958,1260034420000,MAR_PENUMBRA_START,470
959,1260037679000,MAR_PENUMBRA_END,470
960,1260059247000,MAR_PENUMBRA_START,471
961,1260062513000,MAR_PENUMBRA_END,471
962,1260084075000,MAR_PENUMBRA_START,471
963,1260087345000,MAR_PENUMBRA_END,471
964,1260108907000,MAR_PENUMBRA_START,471
965,1260112183000,MAR_PENUMBRA_END,471
966,1260133735000,MAR_PENUMBRA_START,471
967,1260137014000,MAR_PENUMBRA_END,471
968,1260158568000,MAR_PENUMBRA_START,472
969,1260161851000,MAR_PENUMBRA_END,472
970,1260183394000,MAR_PENUMBRA_START,472
971,1260186681000,MAR_PENUMBRA_END,472
972,1260208226000,MAR_PENUMBRA_START,472
973,1260211516000,MAR_PENUMBRA_END,472
974,1260233053000,MAR_PENUMBRA_START,473
975,1260236347000,MAR_PENUMBRA_END,473
976,1260257883000,MAR_PENUMBRA_START,473
977,1260261180000,MAR_PENUMBRA_END,473
978,1260282714000,MAR_PENUMBRA_START,473
979,1260286015000,MAR_PENUMBRA_END,473
980,1260307543000,MAR_PENUMBRA_START,473
981,1260310845000,MAR_PENUMBRA_END,473
982,1260332376000,MAR_PENUMBRA_START,474
983,1260335682000,MAR_PENUMBRA_END,474
984,1260357204000,MAR_PENUMBRA_START,474
985,1260360512000,MAR_PENUMBRA_END,474
986,1260382039000,MAR_PENUMBRA_START,474
987,1260385349000,MAR_PENUMBRA_END,474
988,1260406867000,MAR_PENUMBRA_START,475
989,1260410179000,MAR_PENUMBRA_END,475
990,1260431699000,MAR_PENUMBRA_START,475
991,1260435013000,MAR_PENUMBRA_END,475
992,1260456527000,MAR_PENUMBRA_START,475
993,1260459844000,MAR_PENUMBRA_END,475
994,1260481357000,MAR_PENUMBRA_START,475
995,1260484675000,MAR_PENUMBRA_END,475
996,1260506190000,MAR_PENUMBRA_START,476
997,1260509510000,MAR_PENUMBRA_END,476
998,1260531019000,MAR_PENUMBRA_START,476
999,1260534340000,MAR_PENUMBRA_END,476
1000,1260555855000,MAR_PENUMBRA_START,476
1001,1260559177000,MAR_PENUMBRA_END,476
1002,1260580684000,MAR_PENUMBRA_START,477
1003,1260584008000,MAR_PENUMBRA_END,477
1004,1260605519000,MAR_PENUMBRA_START,477
1005,1260608843000,MAR_PENUMBRA_END,477
1006,1260630347000,MAR_PENUMBRA_START,477
1007,1260633672000,MAR_PENUMBRA_END,477
1008,1260655179000,MAR_PENUMBRA_START,477
1009,1260658503000,MAR_PENUMBRA_END,477
1010,1260680010000,MAR_PENUMBRA_START,478
1011,1260683336000,MAR_PENUMBRA_END,478
1012,1260704840000,MAR_PENUMBRA_START,478
1013,1260708166000,MAR_PENUMBRA_END,478
1014,1260729676000,MAR_PENUMBRA_START,478
1015,1260733003000,MAR_PENUMBRA_END,478
1016,1260754506000,MAR_PENUMBRA_START,479
1017,1260757833000,MAR_PENUMBRA_END,479
1018,1260779342000,MAR_PENUMBRA_START,479
1019,1260782668000,MAR_PENUMBRA_END,479
1020,1260804170000,MAR_PENUMBRA_START,479
1021,1260807497000,MAR_PENUMBRA_END,479
1022,1260829005000,MAR_PENUMBRA_START,479
1023,1260832330000,MAR_PENUMBRA_END,479
1024,1260853835000,MAR_PENUMBRA_START,480
1025,1260857160000,MAR_PENUMBRA_END,480
1026,1260878667000,MAR_PENUMBRA_START,480
1027,1260881992000,MAR_PENUMBRA_END,480
1028,1260903501000,MAR_PENUMBRA_START,480
1029,1260906826000,MAR_PENUMBRA_END,480
1030,1260928332000,MAR_PENUMBRA_START,481
1031,1260931655000,MAR_PENUMBRA_END,481
1032,1260953169000,MAR_PENUMBRA_START,481
1033,1260956490000,MAR_PENUMBRA_END,481
1034,1260977998000,MAR_PENUMBRA_START,481
1035,1260981319000,MAR_PENUMBRA_END,481
1036,1261002835000,MAR_PENUMBRA_START,481
1037,1261006154000,MAR_PENUMBRA_END,481
1038,1261027665000,MAR_PENUMBRA_START,482
1039,1261030984000,MAR_PENUMBRA_END,482
1040,1261052500000,MAR_PENUMBRA_START,482
1041,1261055816000,MAR_PENUMBRA_END,482
1042,1261077331000,MAR_PENUMBRA_START,482
1043,1261080647000,MAR_PENUMBRA_END,482
1044,1261102163000,MAR_PENUMBRA_START,483
1045,1261105476000,MAR_PENUMBRA_END,483
1046,1261126998000,MAR_PENUMBRA_START,483
1047,1261130310000,MAR_PENUMBRA_END,483
1048,1261151829000,MAR_PENUMBRA_START,483
1049,1261155139000,MAR_PENUMBRA_END,483
1050,1261176667000,MAR_PENUMBRA_START,483
1051,1261179976000,MAR_PENUMBRA_END,483
1052,1261201498000,MAR_PENUMBRA_START,484
1053,1261204805000,MAR_PENUMBRA_END,484
1054,1261226335000,MAR_PENUMBRA_START,484
1055,1261229639000,MAR_PENUMBRA_END,484
1056,1261251165000,MAR_PENUMBRA_START,484
1057,1261254468000,MAR_PENUMBRA_END,484
1058,1261275999000,MAR_PENUMBRA_START,485
1059,1261279297000,MAR_PENUMBRA_END,485
1060,1261300832000,MAR_PENUMBRA_START,485
1061,1261304129000,MAR_PENUMBRA_END,485
1062,1261325664000,MAR_PENUMBRA_START,485
1063,1261328959000,MAR_PENUMBRA_END,485
1064,1261350502000,MAR_PENUMBRA_START,485
1065,1261353795000,MAR_PENUMBRA_END,486
1066,1261375334000,MAR_PENUMBRA_START,486
1067,1261378623000,MAR_PENUMBRA_END,486
1068,1261400172000,MAR_PENUMBRA_START,486
1069,1261403458000,MAR_PENUMBRA_END,486
1070,1261425002000,MAR_PENUMBRA_START,486
1071,1261428286000,MAR_PENUMBRA_END,486
1072,1261449838000,MAR_PENUMBRA_START,487
1073,1261453118000,MAR_PENUMBRA_END,487
1074,1261474669000,MAR_PENUMBRA_START,487
1075,1261477948000,MAR_PENUMBRA_END,487
1076,1261499504000,MAR_PENUMBRA_START,487
1077,1261502778000,MAR_PENUMBRA_END,487
1078,1261524339000,MAR_PENUMBRA_START,487
1079,1261527611000,MAR_PENUMBRA_END,488
1080,1261549172000,MAR_PENUMBRA_START,488
1081,1261552440000,MAR_PENUMBRA_END,488
1082,1261574010000,MAR_PENUMBRA_START,488
1083,1261577275000,MAR_PENUMBRA_END,488
1084,1261598841000,MAR_PENUMBRA_START,488
1085,1261602102000,MAR_PENUMBRA_END,488
1086,1261623679000,MAR_PENUMBRA_START,489
1087,1261626936000,MAR_PENUMBRA_END,489
1088,1261648511000,MAR_PENUMBRA_START,489
1089,1261651766000,MAR_PENUMBRA_END,489
1090,1261673347000,MAR_PENUMBRA_START,489
1091,1261676597000,MAR_PENUMBRA_END,489
1092,1261698180000,MAR_PENUMBRA_START,489
1093,1261701428000,MAR_PENUMBRA_END,490
1094,1261723014000,MAR_PENUMBRA_START,490
1095,1261726256000,MAR_PENUMBRA_END,490
1096,1261747850000,MAR_PENUMBRA_START,490
1097,1261751089000,MAR_PENUMBRA_END,490
1098,1261772682000,MAR_PENUMBRA_START,490
1099,1261775917000,MAR_PENUMBRA_END,490
1100,1261797522000,MAR_PENUMBRA_START,491
1101,1261800753000,MAR_PENUMBRA_END,491
1102,1261822354000,MAR_PENUMBRA_START,491
1103,1261825582000,MAR_PENUMBRA_END,491
1104,1261847193000,MAR_PENUMBRA_START,491
1105,1261850415000,MAR_PENUMBRA_END,491
1106,1261872024000,MAR_PENUMBRA_START,492
1107,1261875243000,MAR_PENUMBRA_END,492
1108,1261896859000,MAR_PENUMBRA_START,492
1109,1261900072000,MAR_PENUMBRA_END,492
1110,1261921693000,MAR_PENUMBRA_START,492
1111,1261924903000,MAR_PENUMBRA_END,492
1112,1261946526000,MAR_PENUMBRA_START,492
1113,1261949731000,MAR_PENUMBRA_END,492
1114,1261971366000,MAR_PENUMBRA_START,493
1115,1261974567000,MAR_PENUMBRA_END,493
1116,1261996199000,MAR_PENUMBRA_START,493
1117,1261999395000,MAR_PENUMBRA_END,493
1118,1262021038000,MAR_PENUMBRA_START,493
1119,1262024229000,MAR_PENUMBRA_END,493
1120,1262045869000,MAR_PENUMBRA_START,494
1121,1262049057000,MAR_PENUMBRA_END,494
1122,1262070706000,MAR_PENUMBRA_START,494
1123,1262073887000,MAR_PENUMBRA_END,494
1124,1262095539000,MAR_PENUMBRA_START,494
