,ut_ms,sunmars_km,earthmars_km,sunmarsearthangle_deg,solarconstantmars,eclipseduration_min,occultationduration_min,round_time,season,group
228,1239062400000,206869323.05003402,323726362.456981,20.8439246920234,714.347183602263,44.383333333333304,8.71666666666667,229,1,Distance_shift-1
229,1239148800000,206839296.417412,323285727.082447,20.9899648112576,714.5546006425819,43.9166666666667,2.95,230,1,Distance_shift-1
230,1239235200000,206811411.055072,322845223.964927,21.1355637677031,714.7473071976151,43.3166666666667,0.0,231,1,Distance_shift-1
231,1239321600000,206785670.927119,322404825.090102,21.2807307071473,714.925257943495,42.816666666666706,0.0,232,1,Distance_shift-1
232,1239408000000,206762079.692892,321964492.507339,21.425473669258498,715.088410988101,42.2,0.0,233,1,Distance_shift-1
233,1239494400000,206740640.705662,321524180.865026,21.569799327292,715.236727895302,41.716666666666704,0.0,234,1,Distance_shift-1
234,1239580800000,206721357.011408,321083839.917371,21.7137128912886,715.3701737073959,41.066666666666706,0.0,235,1,Distance_shift-1
235,1239667200000,206704231.347701,320643416.669487,21.857218141173394,715.4887169655871,40.566666666666706,0.0,236,1,Distance_shift-1
236,1239753600000,206689266.1427,320202856.98534304,22.000317537768503,715.5923297284331,40.066666666666706,0.0,237,1,Distance_shift-1
237,1239840000000,206676463.514281,319762106.645492,22.143012358333603,715.680987588123,39.4,0.0,238,1,Distance_shift-1
238,1239926400000,206665825.269298,319321111.963718,22.2853028138023,715.7546696845469,38.9,0.0,239,1,Distance_shift-1
239,1240012800000,206657352.902987,318879820.14211696,22.427188120655497,715.813358717106,38.2,0.0,240,1,Distance_shift-1
240,1240099200000,206651047.598505,318438179.573062,22.568666516832,715.85704095427,37.7,0.0,241,1,Distance_shift-1
241,1240185600000,206646910.226603,317996140.299055,22.709735226964604,715.8857062408999,37.0,0.0,242,1,Distance_shift-1
242,1240272000000,206644941.34543002,317553654.823433,22.8503903985599,715.899348003378,36.466666666666704,0.0,243,1,Distance_shift-1
243,1240358400000,206645141.200449,317110679.417087,22.9906270486197,715.897963252617,35.7666666666667,0.0,244,2,Distance_shift-2
244,1240444800000,206647509.724462,316667175.96620697,23.130439078235803,715.881552584984,35.2333333333333,0.0,245,2,Distance_shift-2
245,1240531200000,206652046.537749,316223114.23217005,23.2698194243641,715.850120181167,34.5166666666667,0.0,246,2,Distance_shift-2
246,1240617600000,206658750.948287,315778474.155335,23.4087604111974,715.803673803092,33.9666666666667,0.0,247,2,Distance_shift-2
247,1240704000000,206667621.952081,315333247.60234,23.5472543257718,715.742224788827,33.2333333333333,0.0,248,2,Distance_shift-2
248,1240790400000,206678658.233573,314887438.870537,23.685294172954002,715.6657880455671,32.6666666666667,0.0,249,2,Distance_shift-2
249,1240876800000,206691858.166143,314441063.455895,23.8228744868123,715.5743820406971,31.95,0.0,250,2,Distance_shift-2
250,1240963200000,206707219.812701,313994145.058591,23.9599920305688,715.468028790942,31.3666666666667,0.0,251,2,Distance_shift-2
251,1241049600000,206724740.926365,313546711.341381,24.096646238316897,715.3467538496029,30.6166666666667,0.0,252,2,Distance_shift-2
252,1241136000000,206744418.951228,313098789.285473,24.2328393312713,715.210586291895,30.033333333333303,0.0,253,2,Distance_shift-2
253,1241222400000,206766251.023219,312650400.958935,24.368576134822103,715.0595586984019,29.25,0.0,254,2,Distance_shift-2
254,1241308800000,206790233.97104698,312201560.211565,24.503863683513398,714.893707136646,28.6833333333333,0.0,255,2,Distance_shift-2
255,1241395200000,206816364.31724,311752270.454075,24.6387107129812,714.713071140793,27.8833333333333,0.0,256,2,Distance_shift-2
256,1241481600000,206844638.27927,311302523.437567,24.773127115910697,714.5176936895219,27.283333333333303,0.0,257,2,Distance_shift-2
257,1241568000000,206875051.770776,310852298.862225,24.9071234087636,714.307621182038,26.6833333333333,0.0,258,2,Distance_shift-2
258,1241654400000,206907600.402867,310401564.657884,25.040710234811602,714.082903412281,25.8666666666667,0.0,259,2,Distance_shift-2
259,1241740800000,206942279.485527,309950277.816847,25.1738979208261,713.8435935413429,25.25,0.0,260,2,Distance_shift-2
260,1241827200000,206979084.029098,309498385.671168,25.306696104221896,713.589748068113,24.3833333333333,0.0,261,2,Distance_shift-2
261,1241913600000,207018008.74586102,309045827.484177,25.4391134465796,713.321426798197,23.783333333333303,0.0,262,2,Distance_shift-2
262,1242000000000,207059048.051704,308592536.191581,25.571157443172,713.0386928111039,22.8833333333333,0.0,263,2,Distance_shift-2
263,1242086400000,207102196.067873,308138440.11129,25.702834326213303,712.741612425778,22.25,0.0,264,2,Distance_shift-2
264,1242172800000,207147446.622812,307683464.461988,25.8341490458327,712.4302551644721,21.3333333333333,0.0,265,2,Distance_shift-2
265,1242259200000,207194793.254093,307227532.586681,25.9651053019555,712.104693715022,20.65,0.0,266,2,Distance_shift-2
266,1242345600000,207244229.210424,306770566.853103,26.0957055953703,711.765003891551,19.6833333333333,0.0,267,2,Distance_shift-2
267,1242432000000,207295747.453742,306312489.279288,26.2259512676828,711.4112645936369,18.966666666666697,0.0,268,2,Distance_shift-2
268,1242518400000,207349340.66138798,305853221.99826,26.3558425063742,711.043557763994,17.966666666666697,0.0,269,2,Distance_shift-2
269,1242604800000,207405001.228366,305392687.727031,26.48537830157,710.66196834471,17.1666666666667,0.0,270,2,Distance_shift-2
270,1242691200000,207462721.269673,304930810.441903,26.614556355345698,710.266584232074,16.1166666666667,0.0,271,2,Distance_shift-2
271,1242777600000,207522492.622711,304467516.477582,26.7433729637519,709.857496230046,15.216666666666699,0.0,272,2,Distance_shift-2
272,1242864000000,207584306.849779,304002736.24040496,26.8718229173472,709.434798002421,14.083333333333302,0.0,273,2,Distance_shift-2
273,1242950400000,207648155.24062902,303536406.615938,26.9998994954526,708.998586023716,13.066666666666698,0.0,274,2,Distance_shift-2
274,1243036800000,207714028.8151,303068473.916384,27.1275946517385,708.5489595288451,11.766666666666698,0.0,275,2,Distance_shift-2
275,1243123200000,207781918.325826,302598896.857098,27.2548994823984,708.086020461624,10.5833333333333,0.0,276,2,Distance_shift-2
276,1243209600000,207851814.261006,302127648.692313,27.3818050087033,707.6098734221629,8.98333333333333,0.0,277,2,Distance_shift-2
277,1243296000000,207923706.847246,301654717.526193,27.5083031907107,707.120625613173,7.4666666666666694,0.0,278,2,Distance_shift-2
278,1243382400000,207997586.052462,301180104.183075,27.634387963593397,706.6183867852701,4.9666666666666694,0.0,279,2,Distance_shift-2
279,1243468800000,208073441.58885,300703817.82952595,27.7600560338212,706.103269181307,1.1,0.0,280,2,Distance_shift-2
280,1243555200000,208151262.91591698,300225870.36850697,27.8853072420793,705.575387479791,0.0,0.0,281,2,Distance_shift-2
281,1243641600000,208231039.24357,299746270.964996,28.010144458625497,705.0348587374409,0.0,0.0,282,2,Distance_shift-2
282,1243728000000,208312759.535261,299265021.763727,28.1345731263223,704.4818023309331,0.0,0.0,283,2,Distance_shift-2
283,1243814400000,208396412.511194,298782115.21982205,28.258600630795602,703.916339897894,0.0,0.0,284,2,Distance_shift-2
284,1243900800000,208481986.651576,298297532.898636,28.382235653245502,703.33859527719,0.0,0.0,285,2,Distance_shift-2
285,1243987200000,208569470.19993,297811245.327749,28.505487595790896,702.7486944485651,0.0,0.0,286,2,Distance_shift-2
286,1244073600000,208658851.166448,297323212.475104,28.6283661078648,702.146765471687,0.0,0.0,287,2,Distance_shift-2
287,1244160000000,208750117.3314,296833384.55032,28.750880705933103,701.5329384246471,0.0,0.0,288,2,Distance_shift-2
288,1244246400000,208843256.24858,296341702.965117,28.8730404670645,700.907345341971,0.0,0.0,289,2,Distance_shift-2
289,1244332800000,208938255.248802,295848101.38440603,28.99485377995,700.2701201522009,0.0,0.0,290,2,Distance_shift-2
290,1244419200000,209035101.443437,295352506.840141,29.116328144910803,699.6213986150751,0.0,0.0,291,2,Distance_shift-2
291,1244505600000,209133781.727983,294854840.879644,29.2374700204762,698.9613182584,0.0,0.0,292,2,Distance_shift-2
292,1244592000000,209234282.785682,294355020.70242,29.358284715265004,698.290018314621,0.0,0.0,293,2,Distance_shift-2
293,1244678400000,209336591.091161,293852960.226186,29.4787763203115,697.607639657195,0.0,0.0,294,2,Distance_shift-2
294,1244764800000,209440692.914121,293348571.02790695,29.598947670812898,696.9143247367099,0.0,0.0,295,2,Distance_shift-2
295,1244851200000,209546574.323045,292841763.132606,29.718800320335497,696.2102175169721,0.0,0.0,296,2,Distance_shift-2
296,1244937600000,209654221.188935,292332445.668243,29.838334507181802,695.495463410975,0.0,0.0,297,2,Distance_shift-2
297,1245024000000,209763619.189087,291820527.461924,29.957549093469897,694.770209216819,0.0,0.0,298,2,Distance_shift-2
298,1245110400000,209874753.81088898,291305917.714131,30.0764414637648,694.034603053641,0.0,0.0,299,2,Distance_shift-2
299,1245196800000,209987610.355636,290788526.944902,30.195007383421697,693.2887942976221,0.0,0.0,300,2,Distance_shift-2
300,1245283200000,210102173.942378,290268268.441738,30.3132408393548,692.5329335180929,0.0,0.0,301,2,Distance_shift-2
301,1245369600000,210218429.51178402,289745060.418323,30.4311339189384,691.7671724137821,0.0,0.0,302,2,Distance_shift-2
302,1245456000000,210336361.830028,289218828.958508,30.5486768218633,690.9916637492529,0.0,0.0,303,2,Distance_shift-2
303,1245542400000,210455955.492692,288689511.514841,30.6658581281636,690.206561291557,0.0,0.0,304,2,Distance_shift-2
304,1245628800000,210577194.928693,288157060.270311,30.7826654307655,689.412019747139,0.0,0.0,305,2,Distance_shift-2
305,1245715200000,210700064.404227,287621444.241594,30.8990863491464,688.6081946990511,0.0,0.0,306,2,Distance_shift-2
306,1245801600000,210824548.026725,287082648.960776,31.015109777238802,687.795242544466,0.0,0.0,307,2,Distance_shift-2
307,1245888000000,210950629.748831,286540673.203403,31.130727062765697,686.97332043258,0.0,0.0,308,2,Distance_shift-2
308,1245974400000,211078293.3724,285995523.354088,31.245932785648698,686.1425862028799,0.0,0.0,309,2,Distance_shift-2
309,1246060800000,211207522.552499,285447206.937191,31.360724948509002,685.303198323852,0.0,0.0,310,2,Distance_shift-2
310,1246147200000,211338300.801434,284895726.972588,31.475104623587498,684.455315832128,0.0,0.0,311,2,Distance_shift-2
311,1246233600000,211470611.492785,284341078.167543,31.589075268545102,683.599098272152,0.0,0.0,312,2,Distance_shift-2
312,1246320000000,211604437.865448,283783245.07827,31.702641953526502,682.73470563635,0.0,0.0,313,2,Distance_shift-2
313,1246406400000,211739763.027687,283222201.781496,31.815810668669,681.862298305905,0.0,0.0,314,2,Distance_shift-2
314,1246492800000,211876569.961182,282657912.425307,31.9285877823238,680.982036992176,0.0,0.0,315,2,Distance_shift-2
315,1246579200000,212014841.525069,282090332.140339,32.0409796476373,680.094082678825,0.0,0.0,316,2,Distance_shift-2
316,1246665600000,212154560.45996398,281519407.998011,32.152992320978896,679.198596564737,0.0,0.0,317,2,Distance_shift-2
317,1246752000000,212295709.39196298,280945079.884494,32.2646313501524,678.29574000781,0.0,0.0,318,2,Distance_shift-2
318,1246838400000,212438270.836592,280367281.276597,32.375901599468605,677.385674469724,0.0,0.0,319,2,Distance_shift-2
319,1246924800000,212582227.202716,279785939.96047,32.4868070922867,676.468561461731,0.0,0.0,320,2,Distance_shift-2
320,1247011200000,212727560.796393,279200978.742605,32.597350863601605,675.5445624915541,0.0,0.0,321,2,Distance_shift-2
321,1247097600000,212874253.82466498,278612316.184333,32.7075348227584,674.613839011391,0.0,0.0,322,2,Distance_shift-2
322,1247184000000,213022288.39929098,278019867.36435,32.817359628530504,673.6765523670571,0.0,0.0,323,2,Distance_shift-2
323,1247270400000,213171646.540434,277423544.654216,32.926824576295,672.732863748218,0.0,0.0,324,2,Distance_shift-2
324,1247356800000,213322310.180295,276823258.49078,33.0359274918084,671.782934139653,0.0,0.0,325,2,Distance_shift-2
325,1247443200000,213474261.16673002,276218918.152131,33.144664620875204,670.826924273505,0.0,0.0,326,2,Distance_shift-2
326,1247529600000,213627481.266829,275610432.589133,33.2530305020778,669.8649945824579,0.0,0.0,327,2,Distance_shift-2
327,1247616000000,213781952.170514,274997711.425583,33.361017813860194,668.897305153684,0.0,0.0,328,2,Distance_shift-2
328,1247702400000,213937655.494121,274380666.30187404,33.468617200816496,667.924015683623,0.0,0.0,329,2,Distance_shift-2
329,1247788800000,214094572.783994,273759212.772339,33.5758171098593,666.945285433532,0.0,0.0,330,2,Distance_shift-2
330,1247875200000,214252685.520085,273133272.927347,33.6826037049821,665.961273185821,0.0,0.0,331,2,Distance_shift-2
331,1247961600000,214411975.119557,272502778.732757,33.788960971205896,664.972137201181,0.0,0.0,332,2,Distance_shift-2
332,1248048000000,214572422.940387,271867675.71464103,33.8948711398444,663.978035176562,0.0,0.0,333,2,Distance_shift-2
333,1248134400000,214734010.28495702,271227926.12587595,34.0003155290347,662.9791242040191,0.0,0.0,334,2,Distance_shift-2
334,1248220800000,214896718.403641,270583510.371113,34.1052757654933,661.9755607305,0.0,0.0,335,2,Distance_shift-2
335,1248307200000,215060528.498359,269934425.630169,34.2097351638655,660.967500518582,0.0,0.0,336,2,Distance_shift-2
336,1248393600000,215225421.72612,269280681.494644,34.313679899381,659.955098608215,0.0,0.0,337,2,Distance_shift-2
337,1248480000000,215391379.202521,268622293.637352,34.4170996411911,658.938509279492,0.0,0.0,338,2,Distance_shift-2
338,1248566400000,215558382.005222,267959277.283337,34.51998752544161,657.917886016465,0.0,0.0,339,2,Distance_shift-2
339,1248652800000,215726411.177378,267291642.064662,34.622339600250605,656.893381472019,0.0,0.0,340,2,Distance_shift-2
340,1248739200000,215895447.73103702,266619388.98126402,34.7241540132673,655.86514743383,0.0,0.0,341,2,Distance_shift-2
341,1248825600000,216065472.65049198,265942509.309358,34.8254301955057,654.833334791392,0.0,0.0,342,2,Distance_shift-2
342,1248912000000,216236466.895597,265260984.82746002,34.9261681906349,653.798093504124,0.0,0.0,343,2,Distance_shift-2
343,1248998400000,216408411.405031,264574788.683686,35.0263681715984,652.759572570561,0.0,0.0,344,2,Distance_shift-2
344,1249084800000,216581287.099528,263883886.40938902,35.126030118729304,651.717919998625,0.0,0.0,345,2,Distance_shift-2
345,1249171200000,216755074.885055,263188236.809721,35.225153606932395,650.6732827769561,0.0,0.0,346,2,Distance_shift-2
346,1249257600000,216929755.65594798,262487792.641044,35.3237376491729,649.6258068473301,0.0,0.0,347,2,Distance_shift-2
347,1249344000000,217105310.298003,261782501.098359,35.421780555255296,648.575637078127,0.0,0.0,348,2,Distance_shift-2
348,1249430400000,217281719.691519,261072304.19360098,35.519279780081,647.5229172388599,0.0,0.0,349,2,Distance_shift-2
349,1249516800000,217458964.71429598,260357139.12276602,35.6162317500344,646.4677899757511,0.0,0.0,350,2,Distance_shift-2
350,1249603200000,217637026.244584,259636938.709261,35.712631667744205,645.410396788346,0.0,0.0,351,2,Distance_shift-2
351,1249689600000,217815885.163985,258911631.983462,35.808473302851795,644.350878007173,0.0,0.0,352,2,Distance_shift-2
352,1249776000000,217995522.360312,258181144.92637798,35.903748778855,643.289372772407,0.0,0.0,353,2,Distance_shift-2
353,1249862400000,218175918.730393,257445401.381894,35.9984483639786,642.226019013562,0.0,0.0,354,2,Distance_shift-2
354,1249948800000,218357055.182828,256704324.13907403,36.0925602694427,641.160953430174,0.0,0.0,355,2,Distance_shift-2
355,1250035200000,218538912.64070502,255957836.20916,36.186070455129205,640.094311473481,0.0,0.0,356,2,Distance_shift-2
356,1250121600000,218721472.044256,255205862.36593798,36.278962445218,639.0262273290799,0.0,0.0,357,2,Distance_shift-2
357,1250208000000,218904714.353472,254448331.063802,36.3712171693666,637.956833900546,0.0,0.0,358,2,Distance_shift-2
358,1250294400000,219088620.55067098,253685176.85871202,36.4628128708202,636.886262794001,0.0,0.0,359,2,Distance_shift-2
359,1250380800000,219273171.64301002,252916343.38163197,36.553725158202894,635.814644303622,0.0,0.0,360,2,Distance_shift-2
360,1250467200000,219458348.664955,252141786.700154,36.643927308513604,634.74210739807,0.0,0.0,361,2,Distance_shift-2
